mdds_stc,state_name,mdds_dtc,district_name,mdds_sub_dt,sub-district_name,mdds_plcn,area_name
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31045,Sunderpur (227)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31046,Barnala (222)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31047,Singhpur (223)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31048,Kaulpur (189)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31049,Daulowal (188)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31050,Balhaddah (190)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31051,Jhigla Pind (191)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31052,Jamalpur Kalan  (193)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31053,Pandori (192)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31054,Bhagran (221)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31055,Barota Urf Puro Nangal (220)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31056,Mehatpur (216)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31057,Mansurpur (215)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31058,Sherpur (214)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31059,Aima Mangat (213)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31060,Pind Sahibka  (201)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31061,Gaunspur (199)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31062,Devi Dass  (198)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31063,Makha (200)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31064,Langah (202)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31065,Aulia (207)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31066,Jamalpur Khurd (208)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31067,Sihan (203)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31068,Dhanoya (206)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31069,Muradpur (242)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31070,Chhangla (241)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31071,Umarpur  (209)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31072,Alipur (210)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31073,Taggar Khurd (211)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31074,Khanpur  (212)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31075,Bishanpur (235)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31076,Latifpur (238)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31077,Lola (239)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31078,Dad   (240)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31079,Bhatian Jattan (247)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31080,Samra (243)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31081,Chakowal (440)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31082,Amirpur (438)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31083,Baopur (437)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31084,Bagrohi (435)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31085,Papin (244)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31086,Mehndipur (434)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31087,Mauli (433)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31088,Abdullapur (432)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31089,Barota Urf Puro Nangal (245)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31090,Tanda Ram Sahai (246)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31091,Golra (251)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31092,Kalas (250)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31093,Attalgarh (249)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31094,Salehrian Khurd (248)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31095,Dugri Raj Putan (237)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31096,Mahiul-Dinpur Dalel (234)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31097,Muradpur (233)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31098,Panjdhera Gazi (218)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31099,Panjdhera Rahia (219)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31100,Panjdhera Kalan (217)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31101,Singowal (231)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31102,Bambowal (230)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31103,Siparian (367)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31104,Jugial (369)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31105,Bharath (368)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31106,Shekha Matta (361)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31107,Ghagwal (370)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31108,Kando Karora (372)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31109,Asafpur (359)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31110,Badhalian (360)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31111,Parelian (362)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31112,Sabar (363)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31113,Raili (365)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31114,Khizarpur (366)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31115,Daggan  (290)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31116,Dalowal (291)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31117,Begpur Kamloh (292)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31118,Zahidpur (289)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31119,Patial (288)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31120,Kalo Chahang (287)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31121,Gahlarian (275)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31122,Kharak Balrah (274)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31123,Fattuwal (272)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31124,Budhewal (273)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31125,Trangalian (276)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31126,Piru Chak (279)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31127,Chahang Hamel (285)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31128,Malkowal (286)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31129,Chima (283)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31130,Pota (284)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31131,Dhido Katrala (280)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31132,Darapur (278)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31133,Jalala (277)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31134,Ghasitpur (271)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31135,Manj Kala (265)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31136,Pawar (266)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31137,Khichian (261)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31138,Bhattian Rajputtan (260)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31139,Porika (259)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31140,Ghalian (252)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31141,Talwandi Khurd (253)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31142,Kale Bagh (254)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31143,Miani Malahan (430)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31144,Taggar Kalan (431)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31145,Zahidpur (428)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31146,Tur (255)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31147,Taluwal (256)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31148,Kolian (258)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31149,Chhant (257)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31150,Noshehra  (427)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31151,Kalechpur Kalota (426)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31152,Chhanian Kalan (268)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31153,Man (267)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31154,Budhupur (269)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31155,Talwandi Kalan (270)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31156,Musahibpur (312)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31157,Chhanian Rai Ide Khan (314)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31158,Hoshiarpur Kalota (425)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31159,Sadullapur Kalota (424)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31160,Salehrian Kalan (313)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31161,Mehtabpur (423)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31162,Halerdal Pat (417)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31163,Kolian (418)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31164,Simbli (419)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31165,Halerjanardhan (413)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31166,Motla (409)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31167,Sanial (410)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31168,Salhowal (412)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31169,Pandori Baghel Singh (411)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31170,Latifpur (320)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31171,Gurdaspur (319)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31172,Har Chand (318)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31173,Jahanpur (420)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31174,Ladpur (421)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31175,Chak Bhaian (422)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31176,Plaki (315)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31177,Mojowal  (316)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31178,Manjpur (317)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31179,Bhangala ( 322)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31180,Naharpur (335)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31181,Dhaula Khera(310)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31182,Mahi-Ul-Dinpur Gazi(311)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31183,Gujjar Katrala (281)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31184,Singo Katrala (282)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31185,Nansota (296)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31186,Bariah (295)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31187,Dhamian (294)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31188,Mohri Chak (293)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31189,Bhalowal (364)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31190,Sandhwal (356)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31191,Waziran (352)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31192,Bariana (300)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31193,Bachhowali (298)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31194,Ghalloowal (297)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31195,Saroya (302)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31196,Sohali (307)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31197,Balo Chohan (308)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31198,Dhesian (305)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31199,Chak Sarwani (309)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31200,Nangal Awana (336)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31201,Saroa (337)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31202,Kajla (334)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31203,Sahota (325)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31204,Rajpur (324)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31205,Ranga  (323)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31206,Jandwal (321)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31207,Nathuwal (326)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31208,Alo Bhatti (327)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31209,Ferozepur (333)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31210,Dugri Awana (338)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31211,Behbal Manj (339)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31212,Batala (332)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31213,Mehmudpur (331)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31214,Khush Nagar(330)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31215,Kaulpur Kalan (329)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31216,Kaulpur Khurd (328)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31217,Hiyatpur (401)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31218,Kotli Khas (403)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31219,Akam (404)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31220,Harse Mansar (405)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31221,Chak Kalan (407)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31222,Chak Sheru (406)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31223,Pandori (399)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31224,Mirpur (400)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31225,Tanda Churian (398)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31226,Chanaur (397)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31227,Chhani Nand Singh (402)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31228,Badial (396)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31229,Sibochak (395)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31230,Jharing (393)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31231,Kallowal (392)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31232,Mehadpur (391)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31233,Pandori Musa (388)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31234,Jhareriana (390)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31235,Dhal (394)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31236,Hardo Khondpur (389)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31237,Budha Bar (387)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31238,Biggowal (342)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31239,Kasra Wan (340)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31240,Sudhari (306)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31241,Liddar (304)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31242,Arthewal (303)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31243,Badhan (301)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31244,Jiwanwal (299)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31245,Dewal (350)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31246,Sariana (349)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31247,Serakwal (341)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31248,Fatehpur (347)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31249,Bariowal (343)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31250,Bhamnal (344)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31251,Jamalpur (346)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31252,Jhang (345)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31253,Puro Chak (348)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31254,Bela Sariana (386)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31255,Saido (351)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31256,Godho (353)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31257,Noshera Shimli (354)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31258,Maraula (355)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31259,Ajmer (384)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31260,Dhande Katwal (385)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31261,Ladhari (383)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31262,Gera (382)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31263,Nikoo Chak (358)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31264,Gagar (374)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31265,Passi Karoro (371)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31266,Narnaul (375)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31267,Badala (373)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31268,Depur (588)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31269,Chikarial (381)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31270,Ulaha (380)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31271,Handwal (378)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31272,Lalota (377)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31273,Repur (589)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31274,Kathigarh (591)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31275,Gawal Chak Jassu (590)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31276,Banbindra Ban (557)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31277,Beh Jagan (553)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31278,Gawal Chak Shangaru  (595)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31279,Namoli (593)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31280,Sathwan (596)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31281,Chak Mirpur (379)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31282,Siri Pandain (376)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31283,Adampur Mahotian (600)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31284,Chingar Wan (601)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31285,Bhera (603)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31286,Dohar (602)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31287,Ram Nangal (599)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31288,Bhatoli (594)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31289,Rauli (597)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31290,Fatehpur (598)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31291,Beh Mawa (552)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31292,Beh Kito (554)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31293,Nathuwal (555)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31294,Beh Dulo (560)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31295,Beh Bidhia (561)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31296,Beh Fattu (563)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31297,Beh Ranga (564)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31298,Hirbeh (562)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31299,Beh Lakhan (556)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31300,Ban Karnpur (551)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31301,Dhar (550)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31302,Rajwal (605)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31303,Bhambotar (606)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31304,Tohlu (607)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31305,Bhatehar (608)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31306,Palli (566)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31307,Bari  (565)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31308,Beh Khushala (569)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31309,Bhati Shakar Kaur (571)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31310,Beh Atta (572)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31311,Beh Nangal (573)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31312,Beh Chuhar (570)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31313,Behdarya (574)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31314,Kothi (575)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31315,Bariyan (576)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31316,Pohari (577)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31317,Labbar (578 )
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31318,Chattarpur (579)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31319,Chamuhi (583)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31320,Naurangpur (580)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31321,Latholi (581)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31322,Tung (582)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31323,Bering (568)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31324,Dugral (567)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31325,Dholal (609)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31326,Bringli (610)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31327,Bhol Kalota (611)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31328,Palahar (612)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31329,Basantpur (613)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31330,Batwara (615)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31331,Mangu Mera (614)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31332,Sukhchainpur (584)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31333,Bhol Badmanian (585)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31334,Dharampur (586)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31335,Alera (616)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31336,Amroh (617)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31337,Nangal Khanauran (618)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31338,Sikri Uraf Ramgarh (620)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31339,Kartoli (619)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31340,Jharera (587)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31341,Bhatoli (622)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31342,Bhabnaur (621)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31343,Hazipur (CT)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31344,Talwara (CT)
3,PUNJAB,38,Hoshiarpur,215,Mukerian,31345,Rakri (CT)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31761,Dihana (7)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31762,Maujo Mazara (8)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31763,Thakkarwal (9)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31764,Bham (12)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31765,Badhel (11)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31766,Thapal (10)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31767,Kukowal (6)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31768,Rahalli (49)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31769,Rupowal (48)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31770,Kukran (46)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31771,Gopalian (45)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31772,Sarhala Kalan (57)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31773,Gondian (47)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31774,Mugo Patti (56)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31775,Mahal (55)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31776,Dandian (50)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31777,Badon (51)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31778,Ajnoha (52)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31779,Nangal (5)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31780,Thandal (4)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31781,Jalwehra (2)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31782,Todarpur Urf Theh Pachrali(1)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31783,Chahar (3)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31784,Nadalon (53)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31785,Panjaur (54)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31786,Pandori Ganga Singh (81)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31787,Data (82)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31788,Chela (83)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31789,Makhsuspur (80)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31790,Ispur (79)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31791,Alawalpur (78)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31792,Bhana (77)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31793,Laksihan (76)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31794,Nakdipur (84)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31795,Bikapur (85)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31796,Pachnangal (86)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31797,Kalupur (91)
3,PUNJAB,38,Hoshiarpur,217,Garhshankar,31798,Chak Musa (92)
